Tweet	Offensive	Targeted	Target
#Arad: Primul aparat de testare #COVID-19 a ajuns la Spitalul Judeţean, împreună cu teste pentru trei luni	0	0	0
"@trueroobert Iau țiganii in pula ca asa vreau eu, ma cert cu toti ca asa vrea pula mea, altceva, daca te supăra vino, dar pun pariu ca tu nu știi sa ții un ciocan macar in mana, nu ai har sa lucrezi ceva	1	1	1
@d3void_ Nu mai mult decât eu	0	0	0
@KlausIohannis @StirileProTV De ce nu se iau măsuri mult mai stricte de urgentă? Avem exemplul Spaniei unde cazurile de Covid 19 au crescut de la 1000 la 8000 intr-o sapt, iar astăzi sunt peste 11.000 cazuri Covid 19?	0	0	0
@SceltoDaglidei Gasesc pe dracu spirt! Si-mi trebuie sa dau faianta.. 😃	0	0	0
Nu stiu dar vad ca ei, medicii, merg pe un plan (etape) probabil stabilit si de OMS, functie de evolutia virusului si nr. infectati -bolnavi	0	0	0
Patriarhia Română: Ora de Religie - difuzată la Trinitas TV	0	0	0
@Cristia55055441 Bine zis Sf moaște! 🤣🤣🤣	0	0	0
Iar dacă există 1 caz netestat - o luăm iar de la capăt.	0	0	0
Daca n-o primesti, nu voi avea odihna	0	0	0
Digi a dat 2 luni cadou HBO, FilmNow gratis, dacă dau la popor si SuperOne 4K or să ia fața Netflix-ului.	0	0	0
@radusmall Pe dracu ba drace, la voi robin hood e mort și îngropat dimult, nu faci haiducie cu indienii, harapii, magrebienii, țiganii și ce mai aveți voi ... aaa irlandezii? 😇😈	1	1	1
ai de pula calului! putin, erdogan și toți tiranii din țările "democratice" cred sunt verzi de invidie.	1	0	0
Anu asta 1 mai o sa fie un fel de revelion cu Dan Negru	0	0	0
@cristinadobre @denis26_denise Tonul da, dar nu e singurul factor, "ochii nu minte" și i-am văzut în full HD.😂	0	0	0
HBO, creştere a audienţei cu 40% în vremuri de carantină din cauza noului #coronavirus	0	0	0
Chiar acum am mai băut două cafeluțe la 1 leu nou românesc de la un magazin din centrul orașului, Slatina, Olt și am mai fumat încă două țigări Pall Mall negru la bucată!	0	0	0
@LTeglas @MarmotaDeCampie Livia, americanii, israelienii, parcă și belgienii au început testele încă de acum câteva zile....	0	0	0
@blankfrost2 Blank ce plm ii bulanu asta pe tn ba ca nu inteleeeeg=)))	1	1	1
@127scuadXD roots dați welcome acestui nou cont de shitposting, crize și meme-uri	1	1	2
@TrinityEternal2 Dacă îmi ești prieten...trimite-mi că o să ai grijă de tine!🏕❤🙏🏕❤🙏	0	0	0
@denis26_denise Stii ce e trist, daca acceptam totul! cand spun tot inseamna tot!	0	0	0
@ingerisidemoni Bun articolul! Puțin prea pesimist parcă...	0	0	0
Ce #plm vorbește Klaus acolo? Poate pișă și o lacrimă cretinul #BPÎRL	1	1	1
@GabryIonesc2 @radusmall Mi se pare mie sau miroase a razboi?	0	0	0
Informație de ultimă oră! Medicii români au inventat vaccinul împotriva COVID-19	0	0	0
de unde plm au iesit tantari primavara abia a respirat chill fratilor ca nu am chef sa imi iau sugere de sange	1	0	0
@Horia8Bogdan @puttycat A luat masuri pe dreacu, au intrat 2500 de chinezi in Romania DUPA ce China blocase Wuhan iar comunistii sudau usile la blocurile clasei muncitoare de unde ii scoteau numai morti buni de crematorii. Au crezut ca prostii cifrele Partidului chinez.	1	1	1
Cum dracu sa nu fi indragostit de tehnologiile folosite pe tractoare in anii '90?!	1	0	0
@adivino2010 Nu uita cine conduce Germania ...stupiditatea democrației ... Merkel....!!	1	1	1
@ingerisidemoni Ca să produci din nou biocide, trebuie-ntâi să produci iohannocide, sicăcide orbețicide și tâmpitocide. Chestie de durată, cu atâtea soiuri de carcalaci...	1	0	0
Sunt total împotriva pensiilor speciale.. da', în vremea asta, numai de pensii speciale îi fute grija, de dragul voturilor.	1	0	0
Pe lângă faptul că aplică măsurile de carantină, legea permite, de asemenea, autorităților să forțeze vaccinarea oamenilor, chiar dacă în prezent nu există vaccinare pentru virus.	0	0	0
Momente impecabile cu multă munca și Ambiție doar la  #romaniiautalent ❤️	0	0	0
@denis26_denise Cu oricine vb din sistemul sanitar de la voluntari și studenți pina la medici, toți îmi zic ca va urma prapadul	0	0	0
primarul timisoarei, in pandemie: eu nu am inhibitii!	0	0	0
Pe dracu, nu deosebește arpagicu de ceapa, leușteanul de pătrunjel și fagul de stejar ...	1	0	0
Trimit 3 miliarde de euro pe an în țară şi țara îi primeşte în carantină cu jeg.Ludovice,tu eşti bine la Vila Lac?Îți aducem ceva de la Mega?	0	0	0
Începutul a fost greu. Acu-i boul la butoane și maimuța la brici.	1	0	0
@halmerb Nominalizează, să ştiu şi io.	0	0	0
@CloneSandman @miradulescu @GabryIonesc2 Coae tu nu te uiți la tine că ești un complexat dislexic, contează că ești urat sau strâmb hoașcă sau moș ?	1	1	2
Medicii şi societatea civilă cer testare în masa pentru COVID-19, în România	0	0	0
Ce mi se pare tare e ca formularele CSU pentru somaj tehnic sunt Albastre si Galbene. S-a gandit mult PNL-ul la asta?	0	0	0
@GentiDeBani Marș în PLM ca m-ai plictisit.	1	1	1
@dj_mezeneu Been there, dar m-a hrănit mama pentru că încă stăteam la ai mei.	0	0	0
Campanii Lichidari primavara si Promotii de primavara, ambele cu produse din stoc, pentru care livram IMEDIAT :	0	0	0
@klubbingman Unul mai are si 89 de ani...	0	0	0
Crezi ca sunt utile? Cui ajuta? Nu ajung 15 ani de heitareala? Eu zic sa lasi in pana mea avioanele si apuca'te sa faci ceva util, ca la ce vine, nici dracu nu te mai salveaza. E un sfat prietenesc.	1	0	0
omg, de când nu am mâncat de astea 😭😭😭	0	0	0
Bagă o ordonanță pt amânarea ratelor la bănci din care să reiasă că ești prost și ticălos.	0	0	0
@SilviuFoca da, îmbogățiți peste noapte, mai ales dacă noaptea ține cîteva săptămîni	0	0	0
@KlausIohannis Multa putere si credinta va doresc Dle. Presedinte!!	0	0	0
@radusmall Da, așa e, pregăteau niște exerciții cu NATO &amp; shit. Le-a trecut (momentan)...	1	1	1
Cred că cei mai fericiți zilele astea au fost producătorii de hârtie igienică scumpă	0	0	0
@w_lemn Rămâne traficant doar statul. La fel s-a întâmplat și cu prostituția.	0	0	0
@_lor3scu_ Iar acum, pe bune și sub cuvânt de onoare, habar nu am cine este individa. Îmi explică cineva?	0	0	0
@robertruss21 @peretsergiu17 @otiliag1 românia are scenarii în funcție de cazul de îmbolnăviri. despre ce plm vorbim?	1	1	2
Dacă să stai în casă ca să eviți contactul cu oamenii e carantină, înseamnă că eu sunt în carantină de vreo 15 de ani.	0	0	0
@i0n1ca @CloneSandman Ai copil , da i lui ... aia nu e scădere .. aia e praf in ochi .. scrie mi când e 3,8 și mi cer scuze ..	0	0	0
Leoreanu (PNL) : "Astăzi au avut loc niște concluzii" - Unde au avut loc?! Că aveți capu' mic. Nuie loc de concluzii.	1	1	3
@Concy90257370 Doamne ajuta la toată lumea sa fie satoasa!	0	0	0
Sa incerci sa manipulezi populatia cu artificii din acestea ieftine de amatori mai inseamna: dispret, lipsa de respect si incapacitatea de ati asuma cu curaj masurile pe care trebuie sa le iei.	0	0	0
Japonia continuă să urle lumii că sunt centrul incompetenței. De asemenea, sunt un membru incompetent.	0	0	0
Acum e drept ca nici conditii ca la Vila Lac nu trebuie sa le asiguram.Alea-s conditii pentru cei care nuau avut serviciu in ultimii 30ani	0	0	0
daca ma mai fute taica-mio la creier jur ca l-oi păli	1	1	1
Salarii micsorate la CSM!	0	0	0
Mercur retrograd, și uite cum noul virus a făcut horoscopul inutil !	0	0	0
frate am vrut sa ma programez la tuns la o frizerie si cica scuze tundem doar barbati coaie am parul mai scurt decat tine si vreau o tunsoare barbateasca :((	1	1	3
@MarmotaDeCampie e autorizată o deplasare pe săptămînă pentru alimente	0	0	0
Există motive populare să te împotrivești recomandărilor.	0	0	0
@denis26_denise @SanduGeorgeCla1 Desigur, și dacă considerăm și ceilalți factori existenți până acum asta nu e decât un factor major în plus.Nici de sus nu suntem ajutați cu măsuri concrete!E nevoie de ancore pentru societate, nu de "vom face/drege"	0	0	0
Trăim vremuri când a face cumpărături la supermarket e ca o joacă în ruleta rusească.	0	0	0
@subiectiv Păi nu trebuia să se oprească la peste 20 de grade?	0	0	0
@Observator_TV Disperati?Protest ? Cand nivelul prostiei este asa de mare ar trebui sa fie lasati acolo sa moara de foame ...Suntem in carantina la nivel european de cateva zile, multe tari au anuntat din timp inchiderea granitelor	1	1	1
@JezTiny fa mizerie care esti,daca te fute covid19 in cur cum te-ai simti ???	1	1	1
#Iohannis: Rolul SRI este esenţial în contextul pandemiei de #coronavirus	0	0	0
Campania de promotii de primavara	0	0	0
Guvernul ia azi în discuție o decizie privind casarea unor macazuri luată de CFR SA acum trei ani	0	0	0
@santaromica P.S. Am găsit. Numărul de teste efectuate : totale și în ziua respectivă.	0	0	0
Comisarul pentru comerț, @PhilHoganEU: Ne confruntăm cu o criză a sănătății publice fără precedent, cu consecințe grave pentru economia europeană. 	0	0	0
Noul ministru propus la Sănătate, Tătaru, are ditamai viloiu' și un apartament de la ANL!!!	0	0	0
@radusmall @ioanapistol Eee, nu eu, vară-mea :)	0	0	0
Andreea Bălan nu poate să-l uite pe George Burcea! Mesajul subliminal transmis pe internet: “Cum de poți zâmbi așa cu gândul în altă parte”?...	0	0	0
Lupta cu coronavirusul. China anunţă, după teste clinice, că medicamentul antiviral pentru gripă Favipiravir este eficient împotriva COVID-19...	0	0	0
Ce sa vezi? Uite ca acum pot sa isi dea demisia in masa. Oare de ce inainte cand erau aceleasi conditii infecte in spitale nu puteau? Cumva din cauza ca riscurile pentru ei erau mici si pacientii puteau sa se duca pe pula cat timp lor le intrau banii bine-mersi?	1	0	0
@aditeaca @denis26_denise Sa arate bine in poza internationala, uite si Romania a luat masuri extraordinare,vaiii, vaiii	0	0	0
Declaraţia zilei aparţine preşedintelui Consiliului Concurenţei, Bogdan Chiriţoiu	0	0	0
Un tânăr de 19 ani a mers pe stradă cu peştişorul din acvariu pus într-o pungă şi le-a spus poliţiştilor că a ieşit din casă ca să-şi plimbe animalul de companie ... 😜	0	0	0
când eram frate cu voi, eram cel mai bun, acum, că vă iau morții în pula, dacă comentați aiurea, nu vă mai convine	1	1	1
@lanzhanbarosan Fute l și pe celălalt măcar așa stai in pat și nu pe gresie	1	1	1
Restricțiile se termina destul de aleatoriu si parerea mea îi ca politicienii vor lua in calcul situația economică, sfaturile venite din domeniu (oms) si se vor orienta dupa cum au facut alte state deja.	0	0	0
Comisia Europeană constată că statele UE sunt capabile să răspundă doar unui procent de 10% din cererea actuală de echipamente personale de protecţie şi alte dispozitive medicale; majoritatea au stocuri şi capacităţi limitate de a-şi suplimenta producţia #EuropeanUnion #COVID19	0	0	0
Volkswagen: “Piața auto din Germania va reveni la normal în această vară”	0	0	0
Ziua 3 in carantina: m am împrietenit cu fantoma din camera mea care a murit de ciuma bubonică deci putem vorbi de pandemie impreuna ✌🏻	0	0	0
Sunt tare si nimeni nu poate sa ma doboare am putere mare	0	0	0
Sau niste intelegeri respectiv afland, le-a convenit.	0	0	0
@PleuAlexandru4 Da,sunt inf. care se arunca de unii si altii le stiu.	0	0	0
Mi-am luat report pe Facebook, ca mi-am baga pula in gura la bozgori acum vreo luna când era scandalul ala cu cei din SiR Lanka	1	1	2
O aeronavă militară cu 45 de tone de echipament medical din Coreea de Sud a aterizat pe Aeroportul Otopeni	0	0	0
@stiripesurse_ro Lu' Guzganian nici nu-i trece prin barbă că nu cu jalba-n proțap obții ceva de la Sică3, ci dacă le tragi curu'-n proțap.	1	1	1
@k0ffy dar cei care deja lucrau de acasa?	0	0	0
@DoarDiana Lasă să nu vină să stea dracu acolo cum au stat și până acum  !	1	1	1
Intalniri amoroase in vremea Covid-19 – misiune imposibila? Ce solutii noi au cei singuri?	0	0	0
@Adevarul Poliția ce face ? Izolat la carcera.	0	0	0
@ZoliBara @SorinPaun3 @KlausIohannis Pai idiotule, esti un castrat! Daca ar trebui să mergi la razboi... Dacă ție îți e frica distrusule de un rahat de viroza.	1	1	1
inchideti in pula mea mallurile	1	0	0
@AndreiCismaru E ocupată cu decorațiunile de Crăciun, poate-poate de data asta nimerește trofeul Euro.	0	0	0
@KlausIohannis Eu am ramas blocat in America de Sud, Peru. Cum procedez ?	0	0	0
Sigur, sexul e grozav, dar ai experimentat senzația aia când ți-ai dat seama că doar tu ai văzut ultimul pliculeț de drojdie de pe raft la oșan sau carfur?😊	0	0	0
Americanii pun mașina de făcut dolari în funcțiune. FED va împrumuta SUA, care și așa avea datorii imense.	0	0	0
Ba, @Digi24_HD , calculul din studiul ala din 2012 e adevarat doar daca avem 3852 de paturi (pentru 18 milioane de locuitori) SAU cu datele oficiale de la GCS, daca suntem 12 milioane de locuitori. PLM!!!	1	1	2
Nu stiu ce e mai sinistru... Sa iei Covid-19 si sa te tratezi in spitalele din Romania sau sa ti se termine bateriile de la Xbox noaptea.	0	0	0
“ el are boala copilului !!!! minus Virgil !!! “	0	0	0
Iată cum pot obţine firmele Certificatul de Situație de Urgență pentru a primi ajutor de stat -	0	0	0
@diohnisrv Si ti se pare ok sa iasa? Daca oamenii nu inteleg cu frumosul, sa vina armata sa ii bage dracu in casa, daca cu voie buna nu merge.	1	1	1
of ca maine tre sa merg sa mi caut alti nadragi vr si io sa stau dracu in casa	1	0	0
Cine vrea sa vb cu mn	0	0	0
@i0n1ca Aha. Nu mai au fonduri.	0	0	0
nu am omorât pe nimeni , am făcut 16 , vreau să văd salam cu pâine	0	0	0
De ziua lui primarul Lucian Morar stă acasă.  Azi, 26 martie 2020, președintele PMP a împlinit 42 de ani !	0	0	0
Totuși, și vocabularul de bază nu e atat de simplu :/	0	0	0
@mihairotar E tragic, știu, dar hai sa ne gândim și la cei care se vindeca sau la asimptomatici. Ca trebuie sa trăiască și ei mai departe. De aia zic, nu am văzut pe nimeni sa își pună problema și nici o analiza nu am văzut pe tema asta, in rest e plin de grafice cu viruși.	0	0	0
@LeroivAmis Evident. Si acum înmulțește cu 100x la nivel național. Eu le-aș face dosar penal pentru abandonarea îndatoririi profesionale in perioada Stării de Urgență. Sunt toți pesedei, nu or să pățească nimic.	0	0	0
Sefa DSP Suceava a demisionat. Secretar de stat: Ne confruntam cu demisii. Demisie si abandon	0	0	0
@MarmotaDeCampie Total. Și ăsta e centrul.	0	0	0
@_lor3scu_ Pana in Martie 2022 au tot timpul din lume. :)	0	0	0
Vivo iQOO Neo 3 apare într-un prim teaser; Va oferi procesor Snapdragon 865, 5G și ecran cu rată de refresh superioară	0	0	0
@TanarulD Cui ii pasă?	0	0	0
Plm! Cand ma apuc sa gatesc, plange ceapa.	1	0	0
@daco_get @bordianu_marian Sa cream o societate libertariana, cu un guvern si administratie mica si eficienta de genul Oradea sau Ciugud.Scoatem afara impostorii din functii publice.	0	0	0
@yoogieboobie Ale ce pula mea	1	1	1
deci să mor io dacă am auzit până acu că el zice “te țin de coi”	1	0	0
Istoria cunoaște perioade similare care au fost legate de catastrofe globale, războaie și situații excepționale […]. Globalizarea s-a prăbușit complet, rapid și irevocabil	0	0	0
I-auzi băi băiete, firma lui botezatu tocmai ce a încasat un contract de 18 mil euro ptr combinezoane și măști. Băi ești prost, cum dracu’ au ajuns tocmai la botezatu nene??	1	0	0
De fapt,fără nici un drept,toate drepturile au fost suspendate. Poliția și armata pe străzi pentru a-i identifica și prinde pe eventualii evadați,adică pensionarii	0	0	0
PENIBIL! sa mearga sa pazeasca hotii de lemn scos pe furis din tara	0	0	0
@denis26_denise Ce dracu' să traduc ceva ce nu vezi...	1	1	1
E o pandemie in plm da tu lasi sa vina oameni inapoi	1	0	0
@SofiaCovaci Tot e ceva ....PNL USR ???? ....aia nimic ? 😤🤬	0	0	0
S-a lansat Rabla Plus 2020 - Topul celor mai vandute masini electrice si hibrid in Romania	0	0	0
@Alexxandra91 @OrodelDolj @KlausIohannis Intr-adevar, asa este poate. Dar ce nu inteleg majoritatea oamenilor este ca nici toti banii din lume, nici toate masurile din lume nu pot opri acest virus. Nici cel mai smecher conducator. Doar educatia civica poate stopa acest lcru. Asa ca hai sa o lasam mai moale cu politica..	0	0	0
@bogdantatuta @NarcisD @Cernat_Catalin Sigur că nu iese, dar dacă ar trebui să meargă la medic? sau să-și ia o pîine? Noroc că stă în România unde regulile sînt altfel	0	0	0
Curtea de Apel Ploiești a decis definitiv, luni, să înlocuiască măsura arestului preventiv cu cea a controlului judiciar în cazul lui Gelu Oltean, fostul șef al serviciului secret din Ministerul de Interne.Qest erat demonstratum.Slava KWI !	0	0	0
#Tătaru: Spitalul Judeţean Suceava - focar care a ajuns în acel punct în care a decimat personalul medical	0	0	0
Istet!mai ales daca convingi masele ca ele sunt eroii-salvatori si sa extinzi pe luni de zile masurile(restrictiile), suprimand orice forma de impotrivire sau de a cere explicatii...	0	0	0
daca in luna decembrie o masca sanitara costa 0.25 lei/buc la furnizor, in prezent costa intre 4.5-6 lei/buc.	0	0	0
Bro Ce Pula Mea E Cu Toți Rapperi Ăștia Albi Gen Du-te La Cărturești Coaie 😂😂	1	0	0
Povestea unor tineri voluntari din Sibiu care produc viziere de protectie si le impart gratuit medicilor	0	0	0
Windows 10 are doua noi vulnerabilitati prin care poate fi atacat	0	0	0
De ultimă oră! În această seară au fost raportate încă 3 decese confirmate cu COVID-19 pe teritoriul României. Vezi din ce zonă sunt victimele	0	0	0
@CloneSandman Spuneau ăștia că există document informare oficial, cu nr de înregistrare cu tot ce trebuie	0	0	0
nu stiam ca e un tip la mine in bucatarie si m-am dus la frigider in prosop poate ca vreau putina moarte	0	0	0
@agerpres Niciodata astfel de masuri nu vor putea fi implementate cu vorba buna si ratiunea, statul trebuie sa scoata 'bata" astfel incat populatia sa inteleaga ce trebuie facut. Din pacata Spania si Franta nu au inteles nimic din ce se intampla in Italia....si nici Romania se pare ca nu.	0	0	0
Va vad cum va plangeti ca va plictisiti ca sa stati in case. Plm, eu as vrea sa stau in casa, sa nu ies deloc afara, sa pedalez ca un hamster bicicleta, sa fac flotari, sa citesc si sa comand mancare pentru ca NU SUFAR SA GATESC.	1	1	3
Mesaj de adio al unui tată de 39 de ani: ”Vă rog, nu fiți proști!”	0	0	0
Medicii ne roagă să stăm în casă pentru a nu le da mai mult de muncă.  Noi, Batman: vrem marș pentru a le mulțimi !  Concluzie : stați in plm in case !	1	0	0
tu ioana cum dracu avem acelasi header si efectiv nu m-am luat dupa tine l-am gasit pe pinterest	1	1	1
Cum poti completa online o declaratie pe propria raspundere pentru a iesi din casa?	0	0	0
Orasul meu trece prin necaz, Doamne ajuta.	0	0	0
acesta postare este o idee originala asa ca daca doresti si tu sa faci acest lucru pe contul tau nu uita sa imi dai credit. Ideea acestei postari este ca o sa urmeze cateva dansuri facute de charlie d’amelio pe care si eu le stiu face (ca sa raman anonima am pus-o pe charlie)	0	0	0
UNDE DRACU GASESC CERCEI DINASTIA CARE ATARNA CA PLANG EFECTIV	1	0	0
Doi prieteni își petreceau o scurtă vacanță într-o excursie cu bicicletele. S-au oprit pentru a se odihni la un han din sat, au consultat o hartă a traseului, care este reprezentată în ilustrația noastră într-o formă extrem de simp…	0	0	0
Dacă vrea să producă ceva valoros, el este nerăbdător să evadeze din propria viață. Se transformă într-un soi de chirurg și-și diseacă propria viață sub lupă, cu mâna fermă și fără pic de milă.	0	0	0
Cea mai veche dintre minuni, care poate fi admirata și azi, a fost construita în jurul anului 2560 î. Hr.	0	0	0
@OvidiuSky @john0peace @emiltoma_av @DacianSoros Să fim serioși, dacă dai cu dezinfectant pe hârtia aia, se întind semnăturile și ce mai e scris cu pixul, riști să ai probleme la următorul control. De rahat.	1	1	3
Dr. Musta, de la Spitalul de Boli infecțioase "Victor Babeș" din Timișoara, pe care-l cunosc, este un medic foarte bun, excepțional, dar și un om extraordinar, care, contrar butadei "invidia medicorum", recunoaște meritele Prof. Streinu-Cercel.	0	0	0
@LiJiaheng_ m-au ajutat testele de pe sporcle ✌🏻	0	0	0
NeacsuRmn Nu s-a luat nici o masura! Majoritatea produselor s-au scumpit, nu cu mult, dar pt o persoana cu venituri mici, chiar conteaza...	0	0	0
Am mai fumat și azi un pachet din Elveția. Când îmi aproba creditul la banca, îmi voi lua un Huawei. M-am simțit bine și în această după-amiază.	0	0	0
@Costindte Sper sa nici nu se dea stingerea. Voi cei din linia-ntâi 👍🏻👍🏻👍🏻	0	0	0
Și diasporezu p***i! Diagnosticat l-a durut in pix!Un avion întreg a băgat în carantină!Sursa@ ProTv Special live in momentul de față!	1	1	3
In plinda pandemie, sefa DSP Brasov si-a dat demisia: Cand au aflat de coronavirus, jumatate din angajati au intrat in concedii medicale	0	0	0
Oamenii în criză întotdeauna și-au căutat un vinovat pe care să-l încrimineze de toate relele.	0	0	0
Să-mi dea si mie cineva un exemplu de sat in tara asta care poate se administra fara limitele legale UE	0	0	0
@Alexandru_Olah Stai ma ca ala tine si doua d-alea in mana.  Sa il ia dracu 😂	1	1	1
Rusia: Putin anunţă o săptămână de concediu cu plată pentru toţi ruşii, cu scopul de a încetini propagarea noului #coronavirus	0	0	0
@halmerb @ECiocu Acum nu mai e la fel. Prețul petrolului nu mai e controlat. La ultima adunare OPEC, rusia și-a pus palma-n fund, iar apoi când s-a răsucit, n-a mai cooperat Arabia Saudită.	1	0	0
@MarmotaDeCampie @GabryIonesc2 @i0n1ca Eu m am retras elegant...Nu e pentru mine discutia asta!!!	0	0	0
#NATO se implica serios. Trebuie intarit ajutorul pentru #Italia, civil si militar. Sa nu cada in plasa murdara a Rusiei si Chinei, care isi raspandesc tentaculele in spatiul aliat profitand de #CoronaPandemie	1	0	0
băga-mi-aș pula, futu-ți pizda mă-tii	1	1	1
@basarab84 Relax.Asta e doar un alt cretin cu ifose de Mesia.Cum plm sa dai 600 milioane de coco pe un yacht?	1	1	1
Teleorman are un singur angajat care se ocupă de decontaminare în tot județul!...	0	0	0
Uitasem de afirmațiile panicarde ale marelui ‘profesor’ A3 Acum face proiecte cu duamna de voluntari, cine știe ce dracu’ ne mai așteaptă...!	1	1	3
Cel de al patrulea președinte s-a dovedit a fi o formă fără fond. El a continuat cu încăpățânare racilile predecesorului, motiv pentru care al doilea mandat al său a fost denumit „al patrulea mandat Băsescu”.	0	0	0
@VTemeraru @SirGolan Mai prost decat mucavaua! 🤪	1	1	1
@stiripesurse_ro Sondaj facut probabil la Bucuresti....situatia reala este inversa.	0	0	0
MApN: La Spitalul Militar de Urgență “Dr. Alexandru Popescu” din Focșani continuă dezinfecția de grad foarte înalt în toate spațiile spitalului	0	0	0
Deprehub, primul hub anti-depresie din România, a deschis o linie telefonică anti-anxietate, în contextul răspândirii infecției cu coronavirus. ❤️	0	0	0
@stefancrisan Nuuuu, aia din biserica au 3 coaie. Baga-mi-aș pula in inima lor, au îmbolnăvit toate oile care nu gândesc	1	1	2
@ing_ro @iamntz Serios?! Atunci poate imi explicati cum in cele din urma a rezolvat fara acele documente carora chiar nu le vedeam rostul… Si chiar si asa, poate ii invatati pe cei care cer astfel de acte sa si explice de ce le cer, nu sa repete de 10 ori ca pentru transparenta…	0	0	0
@DacianSoros @emiltoma_av Pentru ca tva depaseste 25 lei imi cere 2% din valoarea produsului + comision DHL 83 lei :)))	0	0	0
iar ma doare capul fute-m-as in viata	1	0	0
@spuse nu pe dracu😂😂 colcăie bătrânii pe strazi...🙄	1	1	1
Of. Abia acum m-am prins. Oamenii ăia de au ras rafturile cu hârtie igienică se pregăteau și pentru momentele alea când îți pică pachetul întreg în spatele mașinii de spălat și n-ai cum să-l scoți de acolo. Nici cu o combinație de făcăleț+furculiță. Bravo, Dana!	0	0	0
Deciziile directorului Transgaz Ion Sterian, lovite de coronavirus	0	0	0
@itmorar Hehe, A revenit de vreme bună, era coordonator responsabil cu campania doamnei dancila. Necrofagi	1	1	2
Apa nu mai e apă, pâinea nu mai e pâine, aerul nu mai e aer, leacurile nu ne mai ajung. Avem liste de cereri. Străzile se golesc. Mașinile se opresc. Piețele pustiesc. Astăzi am vrea să dăm buzna în biserici, dar uleiul din candelă nu-i de ajuns pentru toți.	0	0	0
@sadino22 Seară liniștită Martin!🏕❤🙏🏕🏕	0	0	0
@MaricaPuiu Mai tre sa vina intreruptorul cu dhl care ma obliga sa platesc 100 lei taxe de vama. Produsul a fost 140 lei ... #plm	1	0	0
Prietenii mei sunt la modu yey stau acasa si nu fac nimic	0	0	0
@Adevarul Ce articol de prost gust și ce trist că @Adevarul publică asemenea tentative patetice de jurnalism...	1	1	2
Va funcționa linia verde unde vor putea anunța oamenii, în special cei peste 65 ani, dacă au nevoie de asistență sanitară sau de medicamente etc.? Altfel cum vedeți funcționarea restricționării?”, întreabă Grapini.	0	0	0
ticule dacă fata asta îți fute un șut tu vii după planetă ca satelit	1	1	1
Carantina te învață să nu mai urăști orezul și să-ți calculezi fiecare felie de pâine ca să n-o mai mănânci pe toată într-o zi cu singurul borcan de zacuscă din frigider.	0	0	0
Criza coronavirus în Italia: fotbalul a contribuit la răspândirea masivă?	0	0	0
ORBANE las. O în plm cu explicațiile tale. Romanii au nevoie sa știe de unde au bani pt mâncare, rate și chirii. Tu ne furi cu o izolare.	1	1	1
nu stiu de voi bro dar #yuta a zis sa dati stream si la mots:7 si la neo zone sau o sa va fure rotulele din genunchi	1	1	2
Schimb mască medicala cu apartament 2 camere zona Militari	0	0	0
Construcția unei echipe în 5 etape… mai importante acum ca niciodată!	0	0	0
@DacAntic @CachetMarie Mulțumesc mult, și chiar imi ar place să mai descopăr și eu mai mult despre țara mea, nu mă duc atât de des acolo	0	0	0
Sfantul Mucenic Montanus si sotia sa, Maxima	0	0	0
@bisaci007 Urcite o Cine a urcite o AB👍🤪	0	0	0
CEEEE BAG PULA IN EA DE NINSOARE PARCA ERA APROAPE APRILIE ALOOOOOOO	1	1	3
Știți de ce nu mai este hârtie igienică în magazine? pentru că acum când strănută unu’, zece fac pe ei!	0	0	0
@agerpres Niciodata astfel de masuri nu vor putea fi implementate cu vorba buna si ratiunea, statul trebuie sa scoata 'bata" astfel incat populatia sa inteleaga ce trebuie facut. Din pacata Spania si Franta nu au inteles nimic din ce se intampla in Italia....si nici Romania se pare ca nu.	0	0	0
FRF nu renunta la Campionatul European!	0	0	0
Suceava, focar de coronavirus. Iaşul cere AJUTOR să nu fie transferaţi pacienţii	0	0	0
„Şomajul tehnic, o necesitate amară!”.	0	0	0
@ZoliBara i-ai dat cu căcat pe ochi și ai scăpat-o de covid!	1	1	1
@Mei_Suka @Denisa27909878 @BTS_twt Am atașat link cu programul tv, utv	0	0	0
@esennoua Salut. Conform Institului National de sanatate USA - pubmed, informatie oficiala, statul la soare si la aer ajuta in ameliorarea infectiei cauzate de coronavirus. Va rog sa im scrieti un mesaj pt a va trimite toata documentatia.	0	0	0
@radusmall Dar oare o sa mai existe meseria asta mult timp ? Cine dracu ii tot plateste pe toti cand nu mai sunt incasari din bilete, drepturi tv, publicitate etc ?	1	0	0
@BoyWithPlant poti sa mi recomanzi niste fansite uri de incredere :( multe sunt problematice	0	0	0
@sopeprotector @BoyWithPlant Imaginează-ți că în mai ar trebui să merg cu clasa la cabană să ne facem bahaos drept banchet de a 12-a și e posibil să se anuleze din cauza virusului ăsta nenorocit 😭😭😭 NUUU CHIAR VOIAM ASTAA	0	0	0
@RaduTheSecond Iar dupa doua sticle, casele erau impecabile, banuiesc	0	0	0
@xyzwtf_55 Vă mulțumesc frumos! Să trecem cu bine, vă doresc multă sănătate Doamna Dana! 🌹 🌹 🙏🙏💐💐🌷🌷	0	0	0
MApN a cumparat din Olanda un spital modular de izolare si tratament. Va functiona la Constanta	0	0	0
@MarmotaDeCampie Te gândești la modelul Olandei ?	0	0	0
@vkfilter și eu văd pufuleți omg	0	0	0
Peluza Nord Rapid Bucuresti	0	0	0
@_lor3scu_ Chiar deloc!	0	0	0
