Tweet	Offensive	Targeted	Target
Dr. Musta, de la Spitalul de Boli infecțioase "Victor Babeș" din Timișoara, pe care-l cunosc, este un medic foarte bun, excepțional, dar și un om extraordinar, care, contrar butadei "invidia medicorum", recunoaște meritele Prof. Streinu-Cercel.	NOT	NULL	NULL
@LiJiaheng_ m-au ajutat testele de pe sporcle ✌🏻	NOT	NULL	NULL
NeacsuRmn Nu s-a luat nici o masura! Majoritatea produselor s-au scumpit, nu cu mult, dar pt o persoana cu venituri mici, chiar conteaza...	NOT	NULL	NULL
Am mai fumat și azi un pachet din Elveția. Când îmi aproba creditul la banca, îmi voi lua un Huawei. M-am simțit bine și în această după-amiază.	NOT	NULL	NULL
@Costindte Sper sa nici nu se dea stingerea. Voi cei din linia-ntâi 👍🏻👍🏻👍🏻	NOT	NULL	NULL
Și diasporezu p***i! Diagnosticat l-a durut in pix!Un avion întreg a băgat în carantină!Sursa@ ProTv Special live in momentul de față!	OFF	TIN	OTH
In plinda pandemie, sefa DSP Brasov si-a dat demisia: Cand au aflat de coronavirus, jumatate din angajati au intrat in concedii medicale	NOT	NULL	NULL
Oamenii în criză întotdeauna și-au căutat un vinovat pe care să-l încrimineze de toate relele.	NOT	NULL	NULL
Să-mi dea si mie cineva un exemplu de sat in tara asta care poate se administra fara limitele legale UE	NOT	NULL	NULL
@Alexandru_Olah Stai ma ca ala tine si doua d-alea in mana.  Sa il ia dracu 😂	OFF	TIN	IND
Rusia: Putin anunţă o săptămână de concediu cu plată pentru toţi ruşii, cu scopul de a încetini propagarea noului #coronavirus	NOT	NULL	NULL
@halmerb @ECiocu Acum nu mai e la fel. Prețul petrolului nu mai e controlat. La ultima adunare OPEC, rusia și-a pus palma-n fund, iar apoi când s-a răsucit, n-a mai cooperat Arabia Saudită.	OFF	UNT	NULL
@MarmotaDeCampie @GabryIonesc2 @i0n1ca Eu m am retras elegant...Nu e pentru mine discutia asta!!!	NOT	NULL	NULL
#NATO se implica serios. Trebuie intarit ajutorul pentru #Italia, civil si militar. Sa nu cada in plasa murdara a Rusiei si Chinei, care isi raspandesc tentaculele in spatiul aliat profitand de #CoronaPandemie	OFF	UNT	NULL
băga-mi-aș pula, futu-ți pizda mă-tii	OFF	TIN	IND
@basarab84 Relax.Asta e doar un alt cretin cu ifose de Mesia.Cum plm sa dai 600 milioane de coco pe un yacht?	OFF	TIN	IND
Teleorman are un singur angajat care se ocupă de decontaminare în tot județul!...	NOT	NULL	NULL
Uitasem de afirmațiile panicarde ale marelui ‘profesor’ A3 Acum face proiecte cu duamna de voluntari, cine știe ce dracu’ ne mai așteaptă...!	OFF	TIN	OTH
Cel de al patrulea președinte s-a dovedit a fi o formă fără fond. El a continuat cu încăpățânare racilile predecesorului, motiv pentru care al doilea mandat al său a fost denumit „al patrulea mandat Băsescu”.	NOT	NULL	NULL
@VTemeraru @SirGolan Mai prost decat mucavaua! 🤪	OFF	TIN	IND
@stiripesurse_ro Sondaj facut probabil la Bucuresti....situatia reala este inversa.	NOT	NULL	NULL
MApN: La Spitalul Militar de Urgență “Dr. Alexandru Popescu” din Focșani continuă dezinfecția de grad foarte înalt în toate spațiile spitalului	NOT	NULL	NULL
Deprehub, primul hub anti-depresie din România, a deschis o linie telefonică anti-anxietate, în contextul răspândirii infecției cu coronavirus. ❤️	NOT	NULL	NULL
@stefancrisan Nuuuu, aia din biserica au 3 coaie. Baga-mi-aș pula in inima lor, au îmbolnăvit toate oile care nu gândesc	OFF	TIN	GRP
@ing_ro @iamntz Serios?! Atunci poate imi explicati cum in cele din urma a rezolvat fara acele documente carora chiar nu le vedeam rostul… Si chiar si asa, poate ii invatati pe cei care cer astfel de acte sa si explice de ce le cer, nu sa repete de 10 ori ca pentru transparenta…	NOT	NULL	NULL
@DacianSoros @emiltoma_av Pentru ca tva depaseste 25 lei imi cere 2% din valoarea produsului + comision DHL 83 lei :)))	NOT	NULL	NULL
iar ma doare capul fute-m-as in viata	OFF	UNT	NULL
@spuse nu pe dracu😂😂 colcăie bătrânii pe strazi...🙄	OFF	TIN	IND
Of. Abia acum m-am prins. Oamenii ăia de au ras rafturile cu hârtie igienică se pregăteau și pentru momentele alea când îți pică pachetul întreg în spatele mașinii de spălat și n-ai cum să-l scoți de acolo. Nici cu o combinație de făcăleț+furculiță. Bravo, Dana!	NOT	NULL	NULL
Deciziile directorului Transgaz Ion Sterian, lovite de coronavirus	NOT	NULL	NULL
@itmorar Hehe, A revenit de vreme bună, era coordonator responsabil cu campania doamnei dancila. Necrofagi	OFF	TIN	GRP
Apa nu mai e apă, pâinea nu mai e pâine, aerul nu mai e aer, leacurile nu ne mai ajung. Avem liste de cereri. Străzile se golesc. Mașinile se opresc. Piețele pustiesc. Astăzi am vrea să dăm buzna în biserici, dar uleiul din candelă nu-i de ajuns pentru toți.	NOT	NULL	NULL
@sadino22 Seară liniștită Martin!🏕❤🙏🏕🏕	NOT	NULL	NULL
@MaricaPuiu Mai tre sa vina intreruptorul cu dhl care ma obliga sa platesc 100 lei taxe de vama. Produsul a fost 140 lei ... #plm	OFF	UNT	NULL
Prietenii mei sunt la modu yey stau acasa si nu fac nimic	NOT	NULL	NULL
@Adevarul Ce articol de prost gust și ce trist că @Adevarul publică asemenea tentative patetice de jurnalism...	OFF	TIN	GRP
Va funcționa linia verde unde vor putea anunța oamenii, în special cei peste 65 ani, dacă au nevoie de asistență sanitară sau de medicamente etc.? Altfel cum vedeți funcționarea restricționării?”, întreabă Grapini.	NOT	NULL	NULL
ticule dacă fata asta îți fute un șut tu vii după planetă ca satelit	OFF	TIN	IND
Carantina te învață să nu mai urăști orezul și să-ți calculezi fiecare felie de pâine ca să n-o mai mănânci pe toată într-o zi cu singurul borcan de zacuscă din frigider.	NOT	NULL	NULL
Criza coronavirus în Italia: fotbalul a contribuit la răspândirea masivă?	NOT	NULL	NULL
ORBANE las. O în plm cu explicațiile tale. Romanii au nevoie sa știe de unde au bani pt mâncare, rate și chirii. Tu ne furi cu o izolare.	OFF	TIN	IND
nu stiu de voi bro dar #yuta a zis sa dati stream si la mots:7 si la neo zone sau o sa va fure rotulele din genunchi	OFF	TIN	GRP
Schimb mască medicala cu apartament 2 camere zona Militari	NOT	NULL	NULL
Construcția unei echipe în 5 etape… mai importante acum ca niciodată!	NOT	NULL	NULL
@DacAntic @CachetMarie Mulțumesc mult, și chiar imi ar place să mai descopăr și eu mai mult despre țara mea, nu mă duc atât de des acolo	NOT	NULL	NULL
Sfantul Mucenic Montanus si sotia sa, Maxima	NOT	NULL	NULL
@bisaci007 Urcite o Cine a urcite o AB👍🤪	NOT	NULL	NULL
CEEEE BAG PULA IN EA DE NINSOARE PARCA ERA APROAPE APRILIE ALOOOOOOO	OFF	TIN	OTH
Știți de ce nu mai este hârtie igienică în magazine? pentru că acum când strănută unu’, zece fac pe ei!	NOT	NULL	NULL
@agerpres Niciodata astfel de masuri nu vor putea fi implementate cu vorba buna si ratiunea, statul trebuie sa scoata 'bata" astfel incat populatia sa inteleaga ce trebuie facut. Din pacata Spania si Franta nu au inteles nimic din ce se intampla in Italia....si nici Romania se pare ca nu.	NOT	NULL	NULL
FRF nu renunta la Campionatul European!	NOT	NULL	NULL
Suceava, focar de coronavirus. Iaşul cere AJUTOR să nu fie transferaţi pacienţii	NOT	NULL	NULL
„Şomajul tehnic, o necesitate amară!”.	NOT	NULL	NULL
@ZoliBara i-ai dat cu căcat pe ochi și ai scăpat-o de covid!	OFF	TIN	IND
@Mei_Suka @Denisa27909878 @BTS_twt Am atașat link cu programul tv, utv	NOT	NULL	NULL
@esennoua Salut. Conform Institului National de sanatate USA - pubmed, informatie oficiala, statul la soare si la aer ajuta in ameliorarea infectiei cauzate de coronavirus. Va rog sa im scrieti un mesaj pt a va trimite toata documentatia.	NOT	NULL	NULL
@radusmall Dar oare o sa mai existe meseria asta mult timp ? Cine dracu ii tot plateste pe toti cand nu mai sunt incasari din bilete, drepturi tv, publicitate etc ?	OFF	UNT	NULL
@BoyWithPlant poti sa mi recomanzi niste fansite uri de incredere :( multe sunt problematice	NOT	NULL	NULL
@sopeprotector @BoyWithPlant Imaginează-ți că în mai ar trebui să merg cu clasa la cabană să ne facem bahaos drept banchet de a 12-a și e posibil să se anuleze din cauza virusului ăsta nenorocit 😭😭😭 NUUU CHIAR VOIAM ASTAA	NOT	NULL	NULL
@RaduTheSecond Iar dupa doua sticle, casele erau impecabile, banuiesc	NOT	NULL	NULL
@xyzwtf_55 Vă mulțumesc frumos! Să trecem cu bine, vă doresc multă sănătate Doamna Dana! 🌹 🌹 🙏🙏💐💐🌷🌷	NOT	NULL	NULL
MApN a cumparat din Olanda un spital modular de izolare si tratament. Va functiona la Constanta	NOT	NULL	NULL
@MarmotaDeCampie Te gândești la modelul Olandei ?	NOT	NULL	NULL
@vkfilter și eu văd pufuleți omg	NOT	NULL	NULL
Peluza Nord Rapid Bucuresti	NOT	NULL	NULL
@_lor3scu_ Chiar deloc!	NOT	NULL	NULL
Romantice: doar 3 kdrame m au făcut sa plâng, mai demult Loving you a thousand times și Uncontrollable fond. Iar de curând am văzut Mariage Contract 😭😭 Acum caut comedii ca să ma vindec	NOT	NULL	NULL
@stiripesurse_ro Ăștia-s incorigibili! Ce dracu' au ei de-mpărțit cu chivuțele, care vin cu noaptea-n cap la piață.	OFF	UNT	NULL
@yo0nmin_ oke oricum sunt pe la jumate ,daca nu s ar mai bloca poate l as termina curand	NOT	NULL	NULL
Ce noroc are Dragnea, bag pula...	OFF	TIN	OTH
@w_lemn @ManoliuValy @stareapreseiro În orice condiții e un prost. Chiar și neplătit. Omu' are la propriu probleme psihice.	OFF	UNT	NULL
@suspaharu toți suntem, intreaga omenire. Sper că ne vine bine palma asta, dar mă tem ca e cam târziu	NOT	NULL	NULL
@nwradu Tocmai ca să nu termine pandemia PNL-ul fix în an electoral.	NOT	NULL	NULL
@severvoinescu @itmorar Au funcția ‘Translate’	NOT	NULL	NULL
@radusmall @victore_1974 Tu nu mai ești ue.	NOT	NULL	NULL
„CULTURA este cea care faciliteaza indeplinirea oricarui plan curajos de CX” – Anca Serbanescu	NOT	NULL	NULL
@mybabygonloveme AUGUST? PLM TOATA VARA SE DUCE PE PULA	OFF	UNT	NULL
De 30 de ani așteptăm starea de urgență.	NOT	NULL	NULL
@futacu @Sorin_Patiu Toate cifrele sunt spuse de Tătaru, la întrebarea unui jurnalist. Eu n-am calculat. Nu raportează periodic, doar dacă sunt întrebați.	NOT	NULL	NULL
Nu puteți întâi închide oamenii în casă și apoi să gândiți soluții! Căci ne-ați obișnuit, gândiți greu,,de îndată" nu știm când este la dumneavoastră pus în practică!	NOT	NULL	NULL
#CIO Comitetul Internaţional Olimpic, criticat după ce doi boxeri turci au fost infectaţi cu noul #coronavirus	NOT	NULL	NULL
@ZoliBara @voiculesti In cazul acesta, compleCtat.	NOT	NULL	NULL
Lumea de după …	NOT	NULL	NULL
Recomandăm folosirea surselor oficiale în completarea documentelor necesare pt activitățile din afara locuinței, în perioada restricțiilor determinate de #COVID19. Fiți grijulii cu datele dvs și faceți o minimă documentare înainte să le introduceți online!	NOT	NULL	NULL
French toast cu fructe si miere -	NOT	NULL	NULL
@ECiocu dacă tot avem timp si avem ceva in comun(bucătari) am 3 intrebari:	NOT	NULL	NULL
Sunteti in cautarea unui hibrid de floarea soarelui performant, cu un randament ridicat de ulei?	NOT	NULL	NULL
Am fost la Kaufland. Am luat și eu ce-am mai găsit: caviar, foie gras, cremă de hribi cu trufă albă, terină de struț cu stafide aurii și un bax de Evian…	NOT	NULL	NULL
În cât timp putem produce medicamente pentru Covid-19 în România?	NOT	NULL	NULL
@SilviuFoca Știu despre ce vorbești, mă îngrețoșează reclama aia, conceptul, de fapt, că-s mai multe versiuni ale reclamei. Și le mai și difuzează nelimitat... 🙄	OFF	TIN	IND
@JAy_FLo92 Am zis bine ca mai avea sa se blocheze doar  pe ea !  Da-o in plm de muiere !	OFF	TIN	IND
Prezentul ne dovedește încă o data ca viitorul nu poate fi decât digital.	NOT	NULL	NULL
Tu întrebi care este scopul notificării unei aplicații de știri ?	NOT	NULL	NULL
@jsalaxy și dacă ar purta you'll be dead :)	OFF	TIN	IND
Mărturia sfâșietoare a unei jurnaliste din Italia: ”Bergamo nu cântă ci numără morții”...	NOT	NULL	NULL
@NOTSATISFYlNG @valis2023 vai sami bag pula cu sunet ii si mai rau	OFF	UNT	NULL
există vreo sursă oficială privind numărul de oameni testați pentru coronavirus în românia?	NOT	NULL	NULL
Danemarca se grăbește cu legea de urgență asupra coronavirusului	NOT	NULL	NULL
Și cu gripelnița asta: vine chinezu' cu brațele pline, prieten bun și vechi, să te scoată din căcat, iar tu, nimic, deși ești în cloacă pân-la nas. Capra, cu cât îi mai râioasă, cu atât ține coada mai sus! Anii trecuți, alte animale au dat flit japonezului. Politicieni, ce plm!!!	OFF	TIN	OTH
@CorinaCg3 Vom putea in continuare , doar sa avem rabdare .	NOT	NULL	NULL
Un înalt prelat al Bisericii Ortodoxe, doctor în teologie, recomandă atacarea virușilor cu apă sfințită, dangăt de clopot și post	NOT	NULL	NULL
Usturoiul este o planta medicinala, alimentara dar si condiment.	NOT	NULL	NULL
Untișorul oprește evoluția varicelor și vindecă hemoroizi sângeroși -	NOT	NULL	NULL
Florin Cîțu: "Amânarea plății ratelor înseamnă o păsuire. Ratele trebuie plătite ulterior. Românii să fie foarte cumpătați"	NOT	NULL	NULL
@oanyyyy cum iti dicteaza inimioara, practic, ce-am inteles e ca web nu e egal cu zici ca suni si nu mai suni, deci trebuie sa mai lucrez la dispecer	NOT	NULL	NULL
andreea nu ti mai fute genunchiul la fiecare 3 luni challenge failed	OFF	TIN	IND
Să-l pună dom'le pe Voiculescu, să-i facă omului o bucurie, că de când tânjește 'mnealui (și nu numai!). In plus avem nevoie de din ăștia, competenți...	NOT	NULL	NULL
#JO2020 #Coronavirus: Organizaţia Mondială a Sănătăţii salută ''sacrificiul'' organizatorilor Jocurilor Olimpice de la Tokyo	NOT	NULL	NULL
@JeanTheo14 Cu tulpina cea mai ai naibii e o enigma. Am auzit-o spusa si de dr. nostri.Unul nu a explicat cum,ce,de ce....Nu stiu ei? sau au gandit ca ne pun creierii pe bigudiuri -si trebuie sa trecem prima data pe la Fac. Medicina?	OFF	UNT	NULL
Avion Tarom întors pe Aeroportul Otopeni, din cauza unei pasagere suspecte de coronavirus...	NOT	NULL	NULL
@libertatea O posibilitate : nu ar fi mai eficient ca guvernul sa se implice in a cumpara anumite clădiri  in toată țara cu potențial de a fi retrofited rapid chiar și hoteluri disponibile pentru vânzare in situația acută in care ne aflam cu toții ? Oricum totul costa.Răspândiți acest mesaj.	NOT	NULL	NULL
Decalogul lui Daea:Dezinfectarea piețelor și asigurarea de echipamente de protecție pentru vânzătorii de produse agroalimentare din piețe;Continuarea și operaționalizarea tuturor programelor de susținere existente în cadrul MADR ( tomate, usturoi, lână, motorină, etc.)	NOT	NULL	NULL
@DacAntic @CachetMarie Am familie și cunosc oameni, și e un satuc drăguț lîngă unde bunica mea trăiește i care imi place mult sa ma duc, am prietene acolo și mătușa mea are o casă acolo, imi ar place să traiesc acolo...	NOT	NULL	NULL
Interviu cu cunoscătoarea Orientului Mijlociu despre relaţiile între Iran şi Israel actuale şi trecute, ca şi despre rolul pe care România şi Bulgaria îl pot juca în aceste relaţii	NOT	NULL	NULL
Florin Roman: Am distribuit 50.000 de teste pentru coronavirus; Am găsit stocuri zero când am preluat guvernarea...	NOT	NULL	NULL
Asa-s zilele mele, 1 bunã zece rele	NOT	NULL	NULL
@AlexCodreanu7 Greul in România abia acum incepe ..!! Nu rahatul ăsta de virus imaginar cu scopuri politice mascate !! Ci delicvența care va crește iar autoritățile sunt complet aiurea ...vor fii sute de mii până la urmă ..ce fac cu ei.??	OFF	TIN	OTH
@foreverrainmyg DE CE ARE STAGE NAME COMPUS DIN NUME DE FAMILIE SI PRENUME DE CE ARE ALTA IDENTITATE	NOT	NULL	NULL
Se mai țin curele de slăbire?	NOT	NULL	NULL
@LovePower_page Agonie și extaz 🤣🤣🤣	NOT	NULL	NULL
#Coronavirus: Peste 5.000 de măşti de protecţie, descoperite în cripta catedralei din Washington	NOT	NULL	NULL
@ECiocu mie îmi este milă de el.	NOT	NULL	NULL
@veronik_dan @dandrive65 ..mulți ai dracu și greu de stârpit....hmmm îmi pare cunoscut ...parca aveam și noi o etnie conlocuitoare cu caracteristici asemănătoare ...😁	OFF	UNT	NULL
ups, l-au ajuns pe Șică zile grele	NOT	NULL	NULL
Așa ar trebui sa facă și la noi🤣	NOT	NULL	NULL
@testalways Pai nu ma uit, dar vine pe aerisire	NOT	NULL	NULL
@ZoliBara @SorinPaun3 @KlausIohannis Bai, când vezi ce jegosi pe aici, parca înțelegi selectia naturală! Cat de oligofren sa fii sa zici ca eu omor pe unul care are nu stiu cate afecțiuni si nu poate duce o viroza, ca nu stau eu de nebună ascunsă în beci! Bai idiotule, în beci tre sa intre ala cu afecțiuni, nu eu.	OFF	TIN	OTH
@ZoliBara @SorinPaun3 @KlausIohannis Bai poti sa te si spanzuri, la cat de prost esti! Cui ii pasa ce face un ratat ca tine? Mars jegosule!	OFF	TIN	IND
2010 - și tu poți să-ți dai demisia .	NOT	NULL	NULL
@Dan_Tanasa Koae, #sarscov2 e virusul pe care ar trebui sa-l ai in cacatul din teasta, nu  Câțu. Daca ai fi normal. desigur. Din ce pula mea ai trait pana la varsta asta mai maidanezule?	OFF	TIN	IND
Orientările au scopul este de a proteja societățile din UE și activele critice din sănătate, cercetare, biotehnologie și infrastructura esențială pentru securitatea și ordinea publică.	NOT	NULL	NULL
@eftimie Știu mai puțini români care ajung la timp decât trenuri CFR care întârzie.	NOT	NULL	NULL
Izolarea asta e o ocazie bună  pentru unii bărbați să-și lase barbă și mustață. Cum a făcut Năstase în pușcărie	NOT	NULL	NULL
@pinguuina @OvidiuSky @radutimo Să înțeleg ca notificarea asta e printre cele optimiste, de ții sa o tot vezi 😬	NOT	NULL	NULL
#Coronavirus - Preşedintele #Macron promite investiţii masive în sănătate după ce va trece criza	NOT	NULL	NULL
@hoseokspapanasi cred ca e prieten cu spaniile si a venit pe la ele dar uh,, ce cauta in bucataria mea?? bro sunt la mine acasa vreau sa ma pot plimba in prosop fara sa zica nimeni nimic	NOT	NULL	NULL
Cu gura mare dar si cu un suflet pe masura.	OFF	TIN	OTH
@radusmall Pardon, sunt spumat si nu m-am exprimat corect. Care le ai cu engleza si cu legile? 😂	NOT	NULL	NULL
Pe HBO puteți urmări documentarul "colectiv".	NOT	NULL	NULL
@itmorar Covidul Zilelor de Boris Vi(rus)an	NOT	NULL	NULL
@Simona_Halep Ce păcat ca nu sunt toți ca tine! Bravo Simo👏	NOT	NULL	NULL
Halal clasa politica! Ciolanu care are diploma de revolutionar!	OFF	TIN	OTH
Iar în prezent la ce asistăm? La coalizarea epoleților din USR în jurul unui candidat surpriză la președinția partidului. Totul pentru ca partidul să fie smuls din mâinile naivului și idealistului Nicușor Dan, spre a fi livrat părinților săi chimici, SRI – DNA.	NOT	NULL	NULL
Inteleg starea de urgenta, dar chiar sunt aiuritoare cu armata cu humveeuri si automatele la gat prin mijlocul orasului. E cam mult, totusi.	NOT	NULL	NULL
S-o crezi tu că te las să te prăpădești  când gazul nu-i plătit de două luni !	NOT	NULL	NULL
@LTeglas aşa sunt vremurile. nici nu mai ştim de la ce avem ochii roşii: de la febră, televizoare şi dispozitive mobile, lipsa de somn, lacrimi sau alcool.	NOT	NULL	NULL
Zilele astea, doua cuvinte sunt pe buzele tuturor: Coronavirus si Zoom	NOT	NULL	NULL
@ZoliBara Dar ele vin când vor ele, nu când aștept eu să le filmez. :)	NOT	NULL	NULL
Ce interesant, ca să deturneze atenția de la dezastrul din spitale, se anunță testarea tuturor bucureștenilor, deși mai durează săptămâni până să poată testa toți medicii și cazurile simptomatice, darămite 2 mil de oameni. Jenant.	NOT	NULL	NULL
daca mai pronunta secretara mea Johhanissy o singura oara cuvantul razboi cu un virus sau cu orice, ii dau papucii.	NOT	NULL	NULL
wtf o bagă pe mama la secție cu cei infectați cu virusul???? i don’t think so?!!.??? de ce plm trebuie sa fie mama asistenta	OFF	TIN	IND
Până trece haosul, bugetul României dispare cu totul. Nu le-ar ajunge nici 100 de trilioane de euro fomiștilor noștri. Lăcomia e infinită. La fel ca prostia. Cine răspunde? Nimeni.	NOT	NULL	NULL
Plecarea la ora 10:30, din holul de la intrare.	NOT	NULL	NULL
Herpes da,infectarea e fara simptome,in timp boala se manifesta	NOT	NULL	NULL
Planeta #Marte: #NASA UIMESTE Lumea cu o Imagine Impresionanta - #peblog #romania #2020 #news #stiri	NOT	NULL	NULL
Trandafirul are petale dar are si spini (proverb poptamasean) #concursdeproverbefake	NOT	NULL	NULL
dimineața am trecut pe la Lidl - vre-o 20 de oameni afară n rând, la distanță de 1m. Am zis fuck this shit. Acum seara la Mega Image - nici un om, zeeero. Foarte plăcute cumpărături :) #staiacasă #lamagazinsepoate	OFF	UNT	NULL
Iohannis: Situaţia e gravă. Românii să nu vină acasă de sărbători. Vor ajunge în izolare. E trist, dar trebuie să fim sinceri. Vom avea mai multe cazuri...	NOT	NULL	NULL
Ma tin astia pana in nov-stai in casa🥴	NOT	NULL	NULL
@GabrielGiurgiu2 Știu că ești fan Iliescu, altfel nu lucrai la TVR - L 😂😂😂. Vrajeala aia obosită " cu cit bine a făcut țării" spune-o familiilor celor morți degeaba la Lovilutie.	NOT	NULL	NULL
Grupul de Comunicare Strategică: Vârsta medie a pacienților diagnosticați cu COVID-19 este 43 de ani	NOT	NULL	NULL
viitorul meu crush posibil iubit doarme si efectiv ma plictisesc de ma cac pe mine, ce dracu sa fac daca nu pot nici sa flirtez	OFF	UNT	NULL
ba da mai opreste pianu ala ding ding ping țomping da cine te crezi tu	NOT	NULL	NULL
Sfinte Iosife, roaga-te pentru sufletele lor!	NOT	NULL	NULL
„Lumea pe care am construit-o este rezultatul modului nostru de a gândi.	NOT	NULL	NULL
Primul câștigător în toată povestea asta e Big Pharma, prin toate fondurile de urgență deblocate.	NOT	NULL	NULL
@thezvoner @ZoliBara Nu e vorba de managementul bun al stocurilor, ci de faptul ca Auchan, mai ales ala tin Titan (fiind si primul), a creat o reala psihoza mai ales in zona! Practic, primul gand al tuturor de acolo cand vine vorba de cumparaturi e Auchan..un soi de efect al cainelui lui Pavlov...	NOT	NULL	NULL
Royole Flexpai 2 este cel mai nou telefon pliabil, cu display revoluţionar “Cicada Wing”, procesor Snapdragon 865	NOT	NULL	NULL
fute-v-ar câinii de căcați cu ochi	OFF	TIN	GRP
@AlexandraQueenn Ce ti as fute curul mmm	OFF	TIN	IND
@CanYamanNews Spor la treaba, dragul meu Can! Știu ca vei face treaba buna, asa ca nu ma îndoiesc, ca tot ce vei face și pe unde vei păși, va ieși superb 😍😍😍😍😍😇😇😇😇 păcat ca nu este și @dmtzdmr alături de tine atât în film, dar mai mult în realitate! 😔😘😘😘😘😘😘😘Va iubesc mult	NOT	NULL	NULL
Decizie surprinzătoare. Surse: Ministrul Sănătății, Victor Costache, a demisionat	NOT	NULL	NULL
@StirileProTV Poate ca sunt rau dar acum nu ii momentul sa dedicam nici timp nici bani artistilor,sportivilor sau alte forme de entertainer. Sa se investeasca in spitale, desi este al 12-lea ceas.	NOT	NULL	NULL
167 de dosare penale pentru zadarnicirea combaterii bolilor	NOT	NULL	NULL
@MaricaPuiu Ilie Șerbănescu este  analist economic tot așa cum Mihai Gadea este jurnalist	NOT	NULL	NULL
@erikabn2 @_emmabn_ mai mai da ci cu tine mata	NOT	NULL	NULL
Cei care râd în barbă sunt arestații la domiciliu.	NOT	NULL	NULL
Oricum, după epidemia asta vor rămîne cîteva expresii noi: distanța socială, gesturile barieră...	NOT	NULL	NULL
#DIGI Romania: AVERTIZAREA Importanta pentru TOTI Clientii -  #peblog #romania #2020 #news #stiri	NOT	NULL	NULL
Nu de alta dar valul 2 de coroane sau corona conf. opiniei a 1.572.689 de specialisti vine luni,ora 7,data aprox.15 oct.-1 nov.Trebuie sa fim pregatiti!	NOT	NULL	NULL
si wow ce par frumos au acele tipe e asa de lung si pare sanatos cu fir gros cat de sexy imi place parul foarte frumos intr-adevar	NOT	NULL	NULL
Dacă era #MuiePSD la putere sifona toți banii cu starea de urgență. 🤬	OFF	TIN	OTH
Ioan Becali e pregătit să stea în casă în următoarele două luni.	NOT	NULL	NULL
Ce ți-am zis ți-am zis exact ce cred io	NOT	NULL	NULL
Mediul de afaceri cere autoritatilor sa fie consultat inainte de a fi luate masuri cu impact asupra economiei reale	NOT	NULL	NULL
Exclusiv! Accident rutier în localitatea Strunga. Un TIR s-a răsturnat. Echipajul de descarcerare intervine de urgenţă	NOT	NULL	NULL
stare de urgență începând de luni am dat de dracu	NOT	NULL	NULL
Nesimțirea din partea unora nu are limite.	NOT	NULL	NULL
@MonicaKrueger67 Din păcate, unii românaşi au priceput aiurea mesajul şi au închis şi fast food-urile, care nu sunt nici restaurante, nici cafenele, nici baruri. La fast food poţi cumpăra şi de la fereastră, cam ca la farmacii, aşa că e un abuz în a se închide fast food-urile.	NOT	NULL	NULL
lua-te-ar dracu, din cauza ta, ajunsă-s-m să mă distrug cu alcool și droguri tari	OFF	TIN	IND
@severvoinescu @itmorar mi-e teama ca nu vor face nimic cu toata puterea asta si nu vor opri virusul eficient, mai ales Arafat. Atata tot conteaza acum.	NOT	NULL	NULL
Asociatia lui Tiberiu Useriu doneaza Spitalului din Suceava 1.000 de combinezoane si 1.500 de manusi de protectie	NOT	NULL	NULL
@XHRomania Nu cantitatea, numărul reprezintă valoarea, ci calitatea. Apreciez Agenția de Presă Xinhua pentru valoarea ei. Ati fost și sper ca veti rămâne prietenii noștri.Iubim China și pe chinezi.Avem păreri diferite asupra sistemului social.În rest chinezii sunt compatibili cu europenii.	NOT	NULL	NULL
Zilele acestea, un lider PNL, numărul 3-4 din partid, ei au decis ”să-l distrugem pe Coarnă”, în sensul că odată cu starea de urgență se crează o posibilitate pentru a fi reținut/arestat. În două săptămâni voi fi distrus"! Si ce adept galben era acest Coarna !	NOT	NULL	NULL
@groparu știai ce va urma de mult timp	NOT	NULL	NULL
Eu zic că ar fi cinstit să recunoaștem faptul că prea puțini dintre noi ar fi "avut timp" să privească pomii înfloriți, să observe răsărituri și apusuri, să își dea seama că afară este primăvară.	NOT	NULL	NULL
am deschis o reclamatie la Lidl. Sticla de Jack pe care am cumparat-o ieri a inghetat in congelator. Am baut vreo 2-300 din ea si nu am chiorat inca. FirstWorldProblems M-au sunat deja si au pasat situatia producatorului/importatorului. Sa vedem ce urmeaza	NOT	NULL	NULL
26 Martie în istoria românilor	NOT	NULL	NULL
Te plictisești au ba?	NOT	NULL	NULL
@ionutzelgabriel @john0peace @emiltoma_av @DacianSoros Și dracu le deschise ăstora după ce au costumele alea pline de microbi din toate casele de pe unde au umblat ?! sau toți oamenii cu care au intrat în contact ?	NOT	NULL	NULL
@ValentinNebune1 COVID-20 nu a apărut. încă nu a apărut. ce e acum e COVID-19.	NOT	NULL	NULL
Simona_Halep Ieri am revazut finala de la Madrid din 2016 cu Cibolkova, in background in videoul asta cred ca era finala de la Madrid din 2017 cu Kiki Mladenovic, asta e meciul pe care o sa-l revad maine (sambata) in #stauacasa.	NOT	NULL	NULL
Cateva dintre problemele cu care m-am confruntat in ultimul timp si cateva dintre solutiile pe care le-am gasit impreuna cu antreprenorii cu care lucrez in lupta cu aceasta criza cauzata de Covid-19.	NOT	NULL	NULL
@robmih China e caz special, zic eu. Dacă mint, asta e. Dar altfel, au concentrații de oameni pe km pătrat incredibile, de neconceput in Europa. Poate California sa ii bată cu New York.	NOT	NULL	NULL
